,label,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8
200,1,10333.48,6627.36,11295.26,7813.56,11794.34,1796.88,3135.74,13938.3
201,1,10314.1,6656.54,11305.42,7804.9,11793.92,1821.16,3129.84,13937.78
202,1,10314.1,6656.54,11305.42,7804.9,11793.92,1821.16,3129.84,13937.78
203,1,10271.52,6546.52,11195.44,7594.74,11771.4,1154.24,3054.34,13896.5
204,1,10271.52,6546.52,11195.44,7594.74,11771.4,1154.24,3054.34,13896.5
205,1,10253.54,6390.16,11177.02,7592.84,11681.92,1066.5,3028.88,13897.06
206,1,10253.54,6390.16,11177.02,7592.84,11681.92,1066.5,3028.88,13897.06
207,1,10313.94,6309.68,11100.9,7536.2,11662.7,1145.0,2550.6,13896.56
208,1,10313.94,6309.68,11100.9,7536.2,11662.7,1145.0,2550.6,13896.56
209,1,10302.98,6305.3,11122.52,7490.36,11620.64,1183.48,2873.28,13912.38
210,1,10302.98,6305.3,11122.52,7490.36,11620.64,1183.48,2873.28,13912.38
211,1,10323.4,6435.0,11170.08,7617.94,11625.88,1435.1,2735.54,13922.86
212,1,10323.4,6435.0,11170.08,7617.94,11625.88,1435.1,2735.54,13922.86
213,1,10356.76,6667.96,11034.14,7774.12,11558.08,677.72,2878.68,13945.46
214,1,10375.42,6673.54,11116.54,7752.02,11630.96,1041.32,3056.74,13950.82
215,1,10375.42,6673.54,11116.54,7752.02,11630.96,1041.32,3056.74,13950.82
216,1,10390.16,6706.54,11155.2,7826.34,11678.78,1212.14,3136.86,13950.06
217,1,10390.16,6706.54,11155.2,7826.34,11678.78,1212.14,3136.86,13950.06
218,1,10362.72,6726.42,11124.9,7830.02,11675.38,1329.22,3070.88,13948.72
219,1,10362.72,6726.42,11124.9,7830.02,11675.38,1329.22,3070.88,13948.72
220,1,10345.14,6762.86,11085.44,7801.3,11675.8,746.96,3122.22,13957.1
221,1,10345.14,6762.86,11085.44,7801.3,11675.8,746.96,3122.22,13957.1
222,1,10354.12,6771.48,11137.72,7826.02,11691.22,1212.86,3154.02,13951.68
223,1,10354.12,6771.48,11137.72,7826.02,11691.22,1212.86,3154.02,13951.68
224,1,10337.38,6772.74,11127.94,7811.5,11691.54,1284.76,3106.44,13949.34
225,1,10337.38,6772.74,11127.94,7811.5,11691.54,1284.76,3106.44,13949.34
226,1,10255.68,6721.12,11069.3,7759.34,11607.78,1090.8,2609.46,13939.62
227,1,10255.68,6721.12,11069.3,7759.34,11607.78,1090.8,2609.46,13939.62
228,1,10204.96,6538.38,11051.74,7691.78,11565.36,1314.66,2651.58,13908.86
229,1,10204.96,6538.38,11051.74,7691.78,11565.36,1314.66,2651.58,13908.86
230,1,10146.64,6414.96,10936.18,7520.02,11469.84,727.34,2520.5,13901.8
